user_id,last_login_to_now,duration,level_end,os_corr,active_days,avg_session_cnt,is_payer
4f659,385,203,1,0,3,1.6,0
6fa83,587,0,1,0,1,2,0
adwsv,511,0,5,0,1,6,1
66355,572,0,1,0,1,2,0
9894a,573,11,12,1,6,2.8,0
052cb,287,284,13,0,24,2.2,0
ykghd,227,272,15,0,53,1.7,1
bggda,36,467,36,0,181,8.5,1
bfluu,20,25,18,0,15,2.4,1
11f56,576,0,1,0,1,2,0
a9fbc,574,0,1,0,1,2,0
gydwr,198,315,33,1,66,4.9,1
vegte,78,244,24,0,73,5.6,1
e3d7c,563,9,10,0,7,5.5,0
3f5a4,579,5,4,1,5,2,0
feigs,99,223,36,0,219,12.9,1
4f74e,514,65,13,0,14,3.1,0
d396d,571,0,1,0,1,3,0
e4088,1,577,26,0,83,3.4,0
sdsfu,344,206,36,0,155,6.7,1
18691,581,0,1,0,1,2,0
hgifo,0,14,25,0,15,7.7,1
bfbkn,0,181,55,0,171,9.5,1
0c9ec,579,0,2,0,1,2,0
mgzef,81,346,43,0,148,9.4,1
a7395,0,585,19,0,63,2.4,0
aa56e,576,0,1,0,1,2,0
6ea73,589,0,1,0,1,3,0
4ac19,577,0,1,0,1,2,0
7addc,561,16,5,0,6,1.8,0
036a4,572,0,1,0,1,2,0
d629a,163,421,4,0,2,2,0
gmezl,0,207,59,0,208,15.7,1
736eb,573,0,1,1,1,2,0
gyefv,425,11,23,0,12,13.8,1
pgoen,217,126,33,1,53,9.8,1
udgxd,348,187,29,0,73,5.9,1
gjeii,0,417,60,0,374,6.7,1
31417,24,558,10,0,3,2.6,0
670d4,0,574,39,1,114,8.4,1
c4701,590,0,1,0,1,3,0
60512,0,581,100,0,547,18.2,1
b67c7,435,152,1,0,2,2,0
6d50d,236,340,22,1,22,2.9,0
a4f25,585,0,1,0,1,2,0
2fa66,576,4,11,1,5,7.4,0
qfgad,83,400,67,0,394,11.5,1
3798c,590,0,2,0,1,4,0
angze,255,111,41,0,99,12.4,1
Dec-51,502,75,32,0,64,4.4,1
zgpfj,3,64,21,0,31,3.2,1
3bd09,453,127,5,0,27,2.4,0
gnfib,0,88,31,0,39,8.3,1
9.00E+72,574,0,1,0,1,2,0
46c17,232,344,4,0,9,1.4,0
geerp,31,277,9,0,103,11.6,1
gnfie,65,22,1,1,17,25,1
3315f,576,0,1,0,1,2,0
24332,71,513,35,0,115,2.5,0
qgsff,141,5,19,0,6,13.6,1
dcbaf,583,0,2,0,1,4,0
a29ec,492,93,35,0,77,5.2,1
99c6b,570,1,3,0,2,3,0
6fa7d,0,576,88,0,571,15.1,1
de10a,437,139,38,0,136,9.3,1
agdfg,22,67,2,0,2,1.5,1
mgjek,328,52,24,0,30,4.5,1
kdslq,545,10,18,0,9,8,1
gehwg,356,52,34,1,38,11.6,1
ceyly,42,168,52,0,164,9.4,1
lgteg,0,437,76,0,427,15,1
14377,576,1,2,0,2,1.5,0
b7896,574,3,5,0,2,2.5,0
xfhlx,84,25,26,0,24,7.1,1
tdvsx,427,108,40,0,101,7.2,1
42c55,577,12,6,0,2,1.5,0
ecfdf,535,50,6,0,2,1.5,0
ba884,424,165,28,0,72,3.5,0
yeqqy,276,37,21,0,25,4,1
d07ed,580,0,2,0,1,3,0
80599,187,402,16,0,19,3.3,0
gdtoo,478,75,39,1,69,14.7,1
ade83,537,36,28,0,37,7.2,0
a91ca,574,0,1,0,1,2,0
29ad7,572,1,2,0,2,3,0
52ed3,576,8,8,0,5,1.8,0
b72df,566,11,17,0,10,6.8,0
gkeoq,0,340,83,0,341,24.4,1
wfnao,0,21,32,0,22,8.9,1
pgney,170,60,9,0,3,3.6,1
bd67d,469,120,28,1,67,4.2,0
94136,571,0,1,0,1,2,0
c6f91,294,279,42,0,106,6.2,0
565f4,352,232,5,0,2,6.5,0
0b2c0,575,5,11,0,5,2.4,0
b6ac2,464,117,1,0,3,1.3,0
085dc,129,457,27,0,40,7.1,0
glecx,389,80,33,0,78,4.4,1
gefbg,0,189,54,0,189,12.3,1
gkfis,0,75,45,0,76,19,1
lgkdz,44,443,39,0,243,2,1
7c0c0,579,0,1,0,1,2,0
44f29,586,0,1,0,1,2,0
gheut,15,256,24,0,167,10.3,1
25eeb,575,0,1,0,1,2,0
f07c4,302,285,14,0,22,3.2,0
ongze,92,135,32,0,41,9.1,1
egafd,0,155,50,1,154,11.5,1
xgddy,484,10,15,0,6,8.3,1
gpfkh,0,72,38,0,71,8.1,1
b7ac9,585,0,1,1,1,2,0
mgqfb,125,59,1,0,51,6,1
fcb00,300,285,78,0,275,18.1,1
afae0,578,0,1,0,1,2,0
djgce,0,182,56,1,166,17.5,1
pgzfb,160,34,21,0,24,3.4,1
cea4c,581,2,2,0,2,1.5,0
demrf,157,191,23,0,21,8.6,1
d70b5,49,528,39,0,150,7,1
61c2b,576,0,1,0,1,2,0
cb6e8,463,117,21,0,27,3.1,0
e2eb1,581,0,1,0,1,2,0
52ef6,578,0,1,1,1,2,0
iejwh,0,392,50,0,144,10.1,1
xesge,135,163,30,0,106,2.7,1
99d3f,572,0,1,0,1,2,0
iqkgw,22,392,39,1,123,9,1
ebb9f,0,579,78,0,494,8.3,0
a8ea6,567,6,18,0,7,12,0
uetbi,#VALUE!,2,13,0,3,8,1
d3318,579,0,4,0,1,2,0
f5caf,578,10,9,0,5,2,0
bd941,575,7,9,0,6,5.5,0
a57d3,543,47,33,0,48,21.2,1
sexvi,0,257,73,0,258,39.2,1
73112,529,42,4,0,8,3.5,0
a291d,575,0,1,0,1,2,0
777d1,496,94,2,0,2,2,0
23987,574,11,1,0,2,1.5,0
a4494,510,71,28,0,46,3.7,0
ad74a,240,351,2,0,4,1.5,0
hgmgg,0,553,121,0,554,26.8,1
bepjb,299,41,35,0,168,14.9,1
6b3e3,580,0,2,1,1,2,0
25cc5,587,0,1,0,1,2,0
ngzff,0,136,40,0,63,11,1
megse,0,287,54,0,268,13.9,1
29346,83,508,8,0,56,2.3,0
58c27,417,155,7,0,8,1.7,0
higld,483,26,27,0,27,12.8,1
8a10c,576,2,1,0,3,2.3,0
msgqe,197,116,47,0,106,14.8,1
1ff47,579,0,1,0,1,2,0
lagef,0,122,47,1,120,17,1
godsi,348,205,59,1,203,15,1
40d4b,410,165,23,0,50,2.9,0
ipgae,197,11,13,1,4,4.5,1
4b56d,231,351,29,0,85,5.1,0
3b366,81,499,71,1,370,5.9,1
fec7f,500,84,2,0,2,1.5,0
dwgxf,29,82,39,1,75,5.8,1
9a588,582,0,1,1,1,2,0
7834,589,1,6,1,2,5,0
383cb,580,4,9,1,4,2.7,0
2bf49,0,582,50,0,176,11.6,1
dd4eb,587,0,2,0,1,6,0
a8e78,500,90,30,0,51,8.2,0
c79d2,575,1,1,0,2,1.5,0
71936,586,4,9,0,3,4.6,0
a0697,585,0,7,0,1,6,0
115dd,589,0,2,1,1,2,0
wdvle,89,440,43,0,128,10.2,1
gjdrm,145,415,7,0,23,2.2,1
kgbeg,5,420,55,0,211,8,1
b1378,290,297,49,0,193,3.5,0
70042,570,0,1,1,1,2,0
sgsfj,0,58,36,0,55,6.3,1
5f3da,533,52,6,0,4,3.2,0
b06e3,579,3,8,0,4,6.2,0
089f2,215,358,8,0,29,2.6,0
6916c,573,0,1,0,1,2,0
vgnfm,0,42,39,1,43,17.5,1
qrigv,64,274,48,0,209,21.4,1
e67d5,579,0,1,0,1,3,0
ydzjs,0,499,59,1,465,4.7,1
5.00E+68,417,172,6,0,3,2.3,0
c766b,572,0,1,0,1,2,0
gufdm,1,167,9,0,18,1.7,1
kfklg,0,62,30,1,48,3.9,1
2280,585,2,12,0,3,10.6,0
tgoeu,8,269,39,0,256,3.2,1
b2f0b,575,1,6,0,2,1.5,0
c6a86,577,0,2,0,1,2,0
bdc65,466,106,29,0,54,5.5,0
ndyjt,76,407,60,0,304,11.7,1
1d831,587,0,1,0,1,3,0
0090e,587,0,1,0,1,2,0
bgxei,7,394,54,0,303,8.8,1
5807a,558,24,14,0,5,6.8,0
d7206,571,17,10,0,5,3.2,0
327df,582,7,6,0,2,10,0
4e2ee,551,37,16,0,15,5.6,0
rqxgi,0,60,40,0,61,7.7,1
ac389,575,0,1,0,1,3,0
gxdud,515,21,27,1,21,4,1
10477,554,34,1,1,2,1.5,0
f9f15,586,1,2,0,2,1.5,0
bdvte,492,37,27,1,23,5.9,1
73138,432,153,14,0,12,8.7,0
pbgof,5,8,16,1,7,4.4,1
abcf3,583,0,2,0,1,7,0
8e4f2,148,433,20,0,19,3,0
lgwet,0,289,71,0,258,14.9,1
6cb12,590,0,1,0,1,3,0
gwegr,0,428,104,0,428,21.6,1
gmecp,424,31,28,0,32,10.4,1
218a4,580,0,6,0,1,5,0
e80d5,213,370,24,0,41,4.1,1
xlgxe,0,471,105,0,457,17.9,1
e3ff2,579,4,1,0,3,2,0
0ef73,578,0,1,0,1,2,0
0e8a7,572,0,8,0,1,7,0
gfelr,148,205,67,0,175,14.1,1
9964e,566,13,13,0,14,4.3,0
cd578,579,0,1,0,1,2,0
89d01,574,7,7,0,3,4,0
5c267,487,91,15,0,12,4.8,0
0c559,575,0,1,0,1,2,0
fgjek,133,257,45,0,115,14,1
mgvea,1,191,1,0,58,10.5,1
86f5e,192,386,5,0,10,2,0
fdc40,585,0,1,0,1,3,0
156b9,575,0,1,0,1,2,0
e643f,553,31,7,0,4,7.7,0
5b08c,555,35,30,1,36,6.6,0
94a97,579,0,1,0,1,2,0
gnell,0,383,63,0,279,14.2,1
af012,392,183,6,0,2,2.5,0
3bcdd,524,59,7,0,5,1.8,0
2f4df,588,0,1,0,1,2,0
gogie,0,434,69,1,328,20.7,1
gedts,166,388,29,0,59,5.6,1
yhugr,150,273,1,0,4,1.5,1
gpeyf,155,74,28,0,74,2.1,1
gkerf,5,299,38,0,189,6.2,1
5da53,145,436,68,0,316,9.3,0
42ddf,519,69,8,0,8,2.6,0
5e52c,570,18,25,0,17,22.8,1
14d70,572,1,1,0,2,2,0
829aa,577,0,7,0,1,5,0
gpfle,33,14,17,0,11,6.8,1
9b806,212,363,4,0,6,1.1,0
6e37d,576,0,11,0,1,13,0
neqvn,308,4,13,1,5,5.4,1
4ee23,565,12,5,0,2,1.5,0
ccc1d,576,0,4,0,1,2,0
0cca2,561,27,16,0,12,4.6,0
d10b7,86,498,59,0,209,10.5,0
cgpem,328,18,23,0,18,8.9,1
zdrcs,377,180,44,0,119,10.5,1
59afb,575,0,1,0,1,2,0
80750,572,0,2,0,1,2,0
e050c,584,0,1,0,1,2,0
e7ff3,0,582,82,1,560,11.3,1
13035,581,1,2,1,2,1.5,0
99050,576,0,1,0,1,2,0
zefcj,270,168,19,0,37,3.5,1
cugzd,438,115,40,0,106,10.5,1
c5063,432,153,1,0,3,2,0
37475,587,0,1,1,1,2,0
gfhwp,9,89,24,1,34,2.6,1
5.94E+06,8,570,8,0,2,3.5,0
gnezf,198,7,13,0,4,3.7,1
7e966,589,1,1,0,2,3.5,0
0e8ce,493,84,17,0,27,1.9,0
wgxed,413,48,17,0,16,2.9,1
be85f,178,404,20,0,28,4.6,0
pehfq,183,230,43,0,208,7.1,1
f672f,491,89,19,0,36,3.8,0
e2b81,590,0,5,0,1,2,0
nemky,338,13,24,0,14,27.1,1
ead90,578,0,1,0,1,2,0
ggref,396,26,27,0,24,9.8,1
delds,305,43,18,1,17,4.2,1
5ce3b,588,0,3,0,1,2,0
rbgkf,115,32,25,0,21,3.4,1
tzgge,1,242,53,0,230,5.8,1
hfgge,365,42,46,0,42,49.6,1
9e964,577,0,1,0,1,2,0
69552,270,311,43,1,145,8.1,0
0ac43,588,1,1,0,2,1.5,0
lpbgu,113,97,27,1,86,1.8,1
dd74c,585,0,1,0,1,2,0
b00ff,381,208,9,0,4,2,0
13019,19,559,60,0,259,5.3,1
grfms,0,38,22,0,25,9.2,1
bccd1,571,0,1,0,1,2,0
hgsfl,3,41,31,0,39,6.3,1
ofonp,0,11,32,0,12,13.2,1
hglfb,183,19,25,0,20,5.6,1
adafk,43,443,35,0,206,2.3,1
zflfg,17,9,22,0,10,7.1,1
a8031,557,33,15,0,18,4.8,0
5445f,41,532,7,0,7,2,0
oexcv,55,170,37,0,67,5.4,1
c6c73,275,301,25,0,22,4.7,0
ugjdz,485,2,17,0,3,8.6,1
87d2f,552,33,1,0,2,1.5,0
akgod,3,553,60,0,494,7.5,1
caf78,289,283,19,0,38,5.7,0
gzdsk,50,496,91,0,403,18.2,1
c6f1b,566,11,4,0,4,2.5,0
zejny,0,376,42,0,96,8,1
ofdzg,68,87,1,1,49,5.7,1
81c21,577,1,10,0,2,6,0
yeoar,0,340,69,0,331,10.5,1
5c544,581,1,7,0,2,1.5,0
xfbii,0,195,61,0,194,8,1
3.00E+09,237,341,50,0,259,3.7,1
gqerc,168,140,36,1,71,9,1
691a2,590,0,4,0,1,3,0
429a8,211,364,38,1,145,5.1,0
bdabe,578,0,1,0,1,3,0
vagge,223,83,34,0,82,6.1,1
pglfd,0,175,50,1,156,7.1,1
lgrda,454,24,21,0,23,3.2,1
f98a9,589,0,1,0,1,2,0
gkefo,397,34,29,1,31,6.8,1
90eab,0,583,69,0,463,9.9,1
pdvvy,406,127,38,0,66,12.7,1
bb71e,256,329,30,1,73,16.2,0
ngagu,196,42,29,0,42,4.7,1
ogqep,0,341,68,0,336,6.8,1
vdszm,247,314,63,1,312,12.7,1
tqgce,1,377,41,1,328,3.1,1
ugfet,77,189,31,0,102,2.5,1
81a39,579,1,7,0,10,6.6,0
f13d4,440,132,8,0,2,5.5,0
d8635,584,0,1,0,1,2,0
1b495,0,578,116,0,578,24.8,1
24b64,572,12,2,0,2,2,0
qedtl,11,437,39,0,137,4.3,1
a7102,507,71,35,0,64,7,0
97f61,575,0,1,0,1,2,0
f2d43,584,0,1,0,1,2,0
7dc19,583,0,2,0,1,2,0
ggdzc,422,65,29,0,52,5.9,1
55b18,515,72,19,1,30,2.4,0
1.50E+86,532,50,19,1,21,3.7,0
a2f7d,564,8,1,0,2,2,0
xgvfk,0,71,33,1,64,3.5,1
2bd56,590,0,1,0,1,2,0
gglep,27,308,32,0,90,3.2,1
23dad,581,0,1,1,1,2,0
80ff7,442,141,1,0,6,2.5,0
dd82a,583,0,1,0,1,4,0
db011,332,258,60,0,428,12.7,1
f077a,581,8,1,0,2,2,0
gverx,286,22,19,0,21,4.8,1
igkdw,0,512,106,0,505,10.5,1
tgwfg,15,96,40,0,82,9.7,1
62258,578,9,11,0,8,3.2,0
gndxp,347,171,26,0,29,9.8,1
6042b,82,508,32,0,60,7.8,1
sgbej,109,265,40,1,99,6.5,1
ab439,561,28,2,0,4,2,0
gddyg,210,286,41,0,101,8.3,1
gxesv,183,111,44,0,103,8.8,1
fgcef,70,351,58,0,345,18.6,1
82b6a,573,2,7,0,3,3,0
4b568,576,0,1,0,1,2,0
fdyno,481,8,22,1,9,12.5,1
vfoon,0,16,26,0,17,9.2,1
303cf,576,0,1,0,1,2,0
23715,586,0,4,0,1,2,0
78edb,520,58,20,0,27,4.3,0
nugcf,44,74,9,1,11,2.6,1
73bb5,396,175,17,0,38,3,0
05a48,586,0,1,0,1,2,0
3f784,510,60,24,0,36,4,0
4fb7c,127,459,46,0,208,4.5,1
c9b58,581,0,1,0,1,3,0
d5652,572,7,1,0,3,1.3,0
5e3b6,587,0,1,1,1,3,0
ggehk,246,160,28,1,38,5.4,1
39f40,575,0,1,0,1,2,0
bbe5f,580,0,9,0,1,5,0
yugfe,281,17,22,0,12,6.7,1
d6af4,564,14,7,0,4,2.5,0
zgbdz,240,246,46,0,141,14.1,1
zdwzv,498,12,23,1,13,11.2,1
fgwel,0,373,62,0,332,8.4,1
fddd9,590,0,7,0,1,6,0
e5355,530,50,28,0,42,5,0
6bff3,572,1,7,0,2,2,0
cgqfd,110,38,30,1,35,6.3,1
4987b,514,59,34,0,47,11.6,0
ed820,496,80,12,0,15,2.8,0
9c898,578,0,1,0,1,2,0
ec275,576,0,1,0,1,2,0
6fd64,586,1,2,0,2,3.5,0
zdror,10,549,65,0,448,11.2,1
9048c,577,0,1,0,1,2,0
6ce62,17,559,22,1,42,10.4,1
bygud,364,187,34,0,106,5.3,1
305a7,396,186,48,0,162,8.2,1
zcygy,3,283,51,0,204,5.4,1
1ae32,583,4,6,0,2,1.5,0
godrq,0,566,97,0,566,15.6,1
aa3f9,575,0,1,0,1,2,0
5cd37,583,1,1,0,2,2.5,0
nagje,175,103,30,0,50,10.3,1
381c0,569,20,20,1,16,2.7,1
324b7,586,0,1,1,1,2,0
nggpd,0,492,66,0,465,11.6,1
20928,127,450,58,0,444,6.3,0
d5915,562,12,13,1,8,3.8,0
b1638,571,0,2,0,1,2,0
143d6,129,457,33,0,122,4.1,0
c0f18,544,44,4,0,6,1.5,0
jetdw,0,283,77,0,277,10.1,1
fb481,441,149,9,0,9,3.4,0
be883,579,1,1,0,2,2,0
8ab7a,582,0,1,0,1,2,0
e6be9,584,0,6,0,1,14,0
daf9a,315,257,44,0,250,3.5,1
jdsjz,0,544,71,1,530,9.7,1
914c1,345,245,49,1,226,5.7,1
7c7d4,586,0,1,0,1,2,0
0ca1e,566,8,7,0,6,4.3,0
7a59e,550,23,11,0,6,3.8,0
e951d,566,11,4,0,4,1.5,0
iegce,13,241,51,0,190,6.4,1
bc325,196,383,13,0,24,2.9,0
d7e8d,587,0,1,0,1,2,0
ztgre,0,450,54,1,435,4.9,1
4c11a,588,0,1,1,1,3,0
yzwgv,17,284,37,0,117,7.2,1
vdxjg,297,215,30,1,110,2.5,1
46893,587,1,7,0,2,3.5,0
8f740,590,0,1,1,1,2,0
gbdun,0,531,76,0,521,7.5,1
gxdau,0,468,74,0,444,13.4,1
tezyu,80,131,1,0,93,10.6,1
gtduo,402,136,32,0,63,5.8,1
253bc,581,0,1,0,1,3,0
gyeyz,85,134,1,0,130,5.8,1
gqexb,15,227,42,1,107,9.2,1
636b9,542,46,28,0,38,8,1
gcekd,360,11,25,0,12,27.3,1
dgcev,0,257,66,0,227,16,1
sgyeb,318,155,35,0,70,7.2,1
48d01,589,0,1,0,1,4,0
tcgfd,287,245,57,1,230,5.2,1
f619b,575,1,2,0,2,2,0
f1751,414,161,11,1,9,3.5,0
fb2d6,584,0,2,0,1,3,0
yeozm,60,268,40,0,98,10.2,1
gufkg,32,50,1,0,30,6.6,1
e2bb6,584,2,11,0,3,4.3,0
b8644,556,32,9,0,11,4.4,0
rgbdv,0,530,67,0,506,7.9,1
21f12,575,0,1,0,1,3,0
bgtfk,0,76,38,0,76,9,1
c4ed9,576,8,1,1,2,1.5,0
31587,532,39,17,0,22,2,0
b39ea,555,30,26,0,25,6.5,0
b9825,576,0,1,0,1,2,0
f0add,588,0,1,0,1,2,0
4c294,570,17,13,0,7,5.7,0
gnduh,56,472,35,0,97,5.7,1
hgmdx,240,266,43,0,81,20,1
2e92f,569,19,1,1,2,2,0
mcgpd,293,250,46,1,139,8,1
4daa7,39,546,78,0,300,42.7,1
36d9b,582,0,1,0,1,2,0
trgme,0,450,83,0,422,14.4,1
b492f,587,0,1,0,1,2,0
6351b,574,0,1,0,1,2,0
82885,580,0,1,1,1,2,0
regrd,85,417,75,0,366,7.8,1
lehdi,97,308,63,0,231,17.8,1
6d218,515,70,44,0,70,27.2,1
4b9f7,582,0,2,0,1,3,0
gvetr,46,242,37,0,148,12.3,1
1d0ef,579,1,10,0,2,4.5,0
7992f,533,49,43,0,50,21,1
6a58a,193,390,32,0,107,4.5,0
c4995,228,356,85,0,231,23.6,1
23064,477,103,24,0,35,3.8,0
a4647,519,52,24,0,34,3.5,1
6cb84,577,0,1,0,1,2,0
efbfc,521,50,6,0,2,3.5,0
dc786,578,11,1,0,3,1.6,0
0407b,576,4,15,1,5,4.4,0
wsgrf,133,9,14,0,8,2.3,1
bc3a3,435,153,26,0,40,3.7,0
489cd,585,0,1,0,1,2,0
51dda,291,283,48,0,143,7.2,1
553fd,521,66,8,0,7,2.5,0
gbewq,18,224,38,1,117,5.7,1
e8992,583,1,4,0,2,3,0
bqjgl,440,58,31,1,57,6.1,1
4a01b,9,578,36,1,166,3.7,0
gufia,0,96,30,0,75,4,1
cb822,578,0,1,0,1,3,0
kevel,21,244,28,0,133,9.3,1
32368,575,0,1,0,1,2,0
50143,521,65,37,0,66,11.2,1
192b6,574,0,1,0,1,2,0
kgreo,302,26,25,0,25,6,1
gyfhu,0,115,38,0,102,6.1,1
261cc,582,6,6,0,5,2,0
4.31E+09,358,228,20,1,30,3.3,0
1b932,573,0,4,0,1,6,0
c2c8d,579,0,1,0,1,3,0
gsfdy,0,160,57,0,157,20.9,1
fcwgs,91,23,15,0,19,12.8,1
gqdtw,510,38,24,1,26,5.2,1
mgfee,404,30,41,0,31,30.8,1
abgxf,0,89,46,0,90,22.9,1
qelyk,352,11,21,0,12,7,1
d4569,574,0,1,1,1,2,0
74a25,575,0,1,0,1,2,0
zfgms,93,5,6,1,2,1.5,1
cec78,0,580,68,0,577,7.7,1
46129,584,0,5,0,1,7,0
eejzy,0,375,57,0,367,6.5,1
6ec6c,575,0,3,0,1,5,0
ef978,322,255,19,0,14,4,0
0f97c,551,29,14,0,9,2.8,0
0f5ab,589,0,1,0,1,2,0
8c64e,579,0,2,0,1,2,0
d1fe1,582,0,3,0,1,2,0
wgydy,171,323,32,0,69,3.8,1
d8b78,576,2,1,0,3,1.6,0
ccd1f,571,2,6,0,2,3,0
yegud,391,117,21,0,31,4.4,1
5cb2c,577,0,1,0,1,2,0
c6d1e,579,0,1,0,1,2,0
igjdz,400,83,40,0,80,10.2,1
8d69b,579,0,1,0,1,2,0
odysm,367,126,47,1,107,10.9,1
5b57b,0,591,60,1,543,5.3,1
0d787,0,584,50,0,494,3,0
b47d9,576,1,6,0,2,3,0
76b69,554,33,23,1,26,3.8,0
grecj,429,47,34,0,48,13.8,1
318c3,575,0,2,1,3,2.6,0
vdsqh,257,311,39,0,175,3.1,1
kwgce,0,385,27,0,50,3.5,1
f55d2,52,537,38,1,159,6.3,0
dbd16,588,0,1,0,1,2,0
d7518,431,148,28,0,32,8.7,0
lgoey,189,45,28,1,43,3.7,1
seclf,122,344,41,0,175,5.9,1
e651f,548,27,22,0,16,3.7,1
yerxe,0,324,65,0,320,6.8,1
a3fcb,576,0,1,0,1,2,0
eb3f4,575,15,14,0,9,2.4,0
79a81,575,0,1,0,1,2,0
tgher,174,131,27,0,41,5.6,1
739d7,587,0,1,0,1,2,0
e7012,174,403,28,0,77,3.5,0
tmgbe,159,71,38,0,54,12.8,1
lprgs,8,189,50,0,123,13.2,1
676a0,106,470,33,0,47,7.7,1
3a73c,272,312,1,0,4,1.2,1
af4e7,584,1,1,0,2,1.5,0
9cc06,404,172,28,0,50,3.1,0
e6c3e,585,0,1,0,1,3,0
153ba,575,0,1,0,1,2,0
vgreg,277,151,47,0,150,10.5,1
e01e5,499,72,1,0,2,1.5,0
5f740,588,0,1,0,1,2,0
b95f4,56,527,15,0,25,3.7,0
9b786,575,0,1,0,1,2,0
dwgse,95,299,58,0,276,11.9,1
259ef,572,18,16,0,10,4.9,0
vgjei,366,35,24,0,23,5.2,1
fc70d,471,109,40,0,108,8.7,0
kgpew,82,158,36,0,83,3.3,1
168d5,576,0,1,0,1,2,0
cfa5c,576,0,3,0,1,2,0
zdtwt,121,427,55,0,398,4.4,1
elgjf,0,43,37,0,44,18.8,1
8f4b3,574,0,1,0,1,2,0
05ec8,503,67,19,0,20,7,1
f841d,487,99,12,0,9,3.6,0
cgiel,0,367,76,1,367,24.6,1
ea3d9,0,585,63,1,498,4.9,1
dgwdr,553,3,15,0,4,7.7,1
6e405,566,12,2,1,6,2,0
baaa8,589,0,1,0,1,2,0
2b647,36,552,25,1,35,3,0
greqf,163,162,40,0,98,5.9,1
3d8a8,96,489,42,1,86,6.4,1
gyexr,215,27,11,0,26,6.2,1
lrgrf,113,50,26,0,45,6.9,1
gdeas,147,40,2,0,2,2,1
b3ea9,572,1,1,0,2,2,0
684cc,259,321,68,0,312,13.7,1
peqgu,5,498,46,0,357,4.5,1
gsewq,80,176,46,0,171,6.5,1
gfljb,0,35,26,0,27,11.8,1
pgpds,52,506,80,0,453,33.8,1
cf43d,576,0,1,0,1,3,0
c13ab,572,8,9,0,7,1.7,0
ggfip,29,42,1,0,39,3.8,1
gkdri,0,570,67,0,261,8.9,1
sqvgg,305,22,30,0,23,20.8,1
gqfkh,12,66,5,0,5,1.6,1
51887,29,553,49,0,258,3.9,1
d3f3d,456,117,9,0,11,2.4,0
f2f1b,548,39,13,1,14,2.9,0
gugbe,231,27,15,1,15,3.2,1
1a50d,580,0,6,0,1,2,0
nvigv,119,225,57,0,206,12.9,1
pdgae,257,66,31,1,64,9.5,1
nguep,318,25,20,0,19,6.4,1
gvdsv,84,477,50,0,412,6.2,1
57b2d,134,444,1,0,7,1.7,0
f93f7,271,306,30,0,90,3.1,0
aef2e,575,1,4,0,2,1.5,0
spegm,350,35,5,1,2,6.5,1
b994c,91,497,40,0,135,4.9,0
b4ef7,568,15,16,0,16,3.5,0
6fcd0,500,75,7,0,3,7.6,0
4f588,584,0,3,0,1,3,0
goeyz,207,27,1,0,6,2.1,1
d7bea,571,18,15,0,11,3,0
tgfej,202,171,47,0,158,9.9,1
getky,70,207,32,0,98,3.9,1
cb0df,581,4,3,0,3,3,0
7fea2,575,4,1,0,3,1.6,0
33013,579,0,3,0,1,2,0
1dd56,579,0,1,1,1,2,0
tebjs,465,4,11,0,4,6,1
dkgsf,0,16,24,0,17,6.2,1
61a8b,524,48,20,0,31,6,0
nqgze,335,63,47,0,384,20.1,1
1658c,110,463,49,0,276,5.8,1
77468,571,0,1,0,1,2,0
oyghd,0,557,36,0,55,19.7,1
4db97,585,0,1,0,1,2,0
15b2f,136,438,54,0,144,13.4,1
b925e,577,0,1,0,1,3,0
3de9e,511,75,4,0,2,2.5,0
69cd9,585,4,8,0,2,8,0
961fe,587,0,1,0,1,2,0
bd980,589,1,2,0,2,2.5,0
nohgv,0,410,77,0,407,24.4,1
9ad64,0,578,71,0,579,8.4,0
iffay,0,122,40,0,97,11.1,1
aepbq,21,314,64,0,314,9.3,1
ugoem,338,12,15,1,12,4.5,1
kcgff,16,119,1,0,60,6,1
sgofg,0,111,53,0,112,23.8,1
gweom,243,92,39,0,88,8.3,1
338ac,575,0,1,0,1,2,0
68559,357,223,47,0,1,2,0
6541f,585,1,5,0,2,4.5,0
e2f36,585,1,3,0,2,6,0
48098,586,1,8,1,2,5,0
c38c6,582,0,1,0,1,2,0
ba483,585,3,12,1,4,10.7,0
217be,551,20,13,0,8,6.5,0
d4c24,513,70,14,0,14,2.9,0
b7d5e,575,0,9,0,1,3,0
6c79e,579,0,1,0,1,4,0
greas,16,172,20,0,30,2,1
ndvur,430,96,32,0,42,4.9,1
glfgo,2,116,41,0,108,9.9,1
gffct,66,99,21,0,12,8.1,1
56a58,420,165,8,0,12,1.8,0
adgbe,328,94,45,0,93,10.1,1
4a3ad,266,308,40,0,141,8.8,1
gzeux,0,263,57,0,252,6.8,1
eelnh,0,372,57,0,353,8.5,1
adc0e,569,6,7,0,4,3.7,0
536b8,590,0,1,0,1,2,0
fecbb,578,0,1,0,1,3,0
6ae0a,576,0,1,0,1,3,0
e449b,554,28,21,0,18,5.8,0
69510,564,19,1,0,2,1.5,0
ezigc,74,119,17,0,10,7.6,1
gfkhk,34,18,24,0,19,5.3,1
egyeh,77,325,25,0,29,8.4,1
fgpef,423,7,22,0,8,11.6,1
ughee,0,433,80,1,361,13.8,1
grdwm,76,452,57,0,234,11.8,1
d82df,578,0,4,0,1,6,0
bffro,16,103,1,0,64,3.4,1
c2ae8,364,217,28,0,68,2.6,0
1733b,584,2,4,0,3,3,0
d70db,500,84,11,0,7,3.1,0
